rent_type,date,start_date,end_date,community,property,property_type,unit,bedrooms,floor,primary_view,secondary_view,parking,balcony_area,size_sqf,land_size,annual_rent_aed
Renewed,2022-05-27T00:00:00,2022-05-17T00:00:00,2023-05-16T00:00:00,Palm Jumeirah,Tiara - Aquamarine,Residential,902,3 B/R,9,Sea View,Community View,"P2-2532, P2-2531",166.95,2271.18,,258000.0
Renewed,2022-05-24T00:00:00,2022-05-31T00:00:00,2023-05-30T00:00:00,Palm Jumeirah,Shoreline - Khushkar,Residential,108,3 B/R,1,Park View,Community View,"B2-21,B2-22",348.64,2238.89,,160000.0
New,2022-05-24T00:00:00,2022-05-26T00:00:00,2023-05-25T00:00:00,Palm Jumeirah,Shoreline - Dabas,Residential,802,3 B/R,8,Street View,Community View,"2B2-120,2B2-121",172.87,2185.07,,200000.0
Renewed,2022-05-22T00:00:00,2022-05-07T00:00:00,2023-05-06T00:00:00,Palm Jumeirah,Shoreline - Msalli,Residential,1011,3 B/R,LP,Street View,Community View,"1B2-48,1B2-49",172.65,2185.07,,159500.0
New,2023-01-13T00:00:00,2022-12-01T00:00:00,2023-11-30T00:00:00,Palm Jumeirah,Royal Amwaj North,Residential,801H,0 B/R,8,Sea View,Pool View,B-330,89.23,527.43,,85000.0
Renewed,2022-12-22T00:00:00,2022-12-27T00:00:00,2023-12-26T00:00:00,Palm Jumeirah,Royal Amwaj North,Residential,801M,0 B/R,8,Sea View,Pool View,B-509,92.68,548.96,,85000.0
New,2022-12-16T00:00:00,2022-12-14T00:00:00,2023-12-13T00:00:00,Palm Jumeirah,Royal Amwaj North,Residential,801K,0 B/R,8,Sea View,Pool View,B-340,90.2,538.73,,95000.0
New,2022-12-14T00:00:00,2022-12-08T00:00:00,2023-12-07T00:00:00,Palm Jumeirah,Royal Amwaj North,Residential,801A,0 B/R,8,Sea View,Pool View,B-253,88.37,552.94,,95000.0
Renewed,2022-09-13T00:00:00,2022-07-31T00:00:00,2023-07-30T00:00:00,Palm Jumeirah,Royal Amwaj North,Residential,802E,0 B/R,8,Building View,Garden View,B-522,64.05,680.39,,82000.0
New,2022-08-30T00:00:00,2022-08-29T00:00:00,2023-08-28T00:00:00,Palm Jumeirah,Royal Amwaj North,Residential,801H,0 B/R,8,Sea View,Pool View,B-330,89.23,532.17,,75000.0
New,2022-08-08T00:00:00,2022-08-09T00:00:00,2023-08-08T00:00:00,Palm Jumeirah,Royal Amwaj North,Residential,801I,0 B/R,8,Sea View,Pool View,B-337,90.09,542.29,,75000.0
Renewed,2023-01-13T00:00:00,2022-12-15T00:00:00,2023-12-15T00:00:00,Palm Jumeirah,Shoreline - Jash Hamad,Residential,206,2 B/R,2,Park View,Community View,B2-24,329.16,1991.32,,130898.12
Renewed,2023-01-12T00:00:00,2022-12-29T00:00:00,2023-12-28T00:00:00,Palm Jumeirah,Shoreline - Khushkar,Residential,208,2 B/R,2,Park View,Community View,B2-35,146.71,1550.86,,107640.0
New,2023-01-11T00:00:00,2022-11-29T00:00:00,2023-11-28T00:00:00,Palm Jumeirah,Shoreline - Anbara,Residential,407,2 B/R,4,Park View,Community View,B2-61,329.7,1997.89,,115500.0
Renewed,2023-01-06T00:00:00,2022-11-01T00:00:00,2023-10-31T00:00:00,Palm Jumeirah,Shoreline - Sarrood,Residential,206,2 B/R,2,Park View,Community View,B2-24,329.7,2002.09,,109250.0
Renewed,2023-01-05T00:00:00,2022-01-10T00:00:00,2023-01-09T00:00:00,Palm Jumeirah,Shoreline - Basri,Residential,101,2 B/R,1,Street View,Community View,1B2-115,218.29,1603.82,,100000.0
Renewed,2022-12-29T00:00:00,2022-12-27T00:00:00,2023-12-26T00:00:00,Palm Jumeirah,Shoreline - Msalli,Residential,501,2 B/R,5,Street View,Community View,1B2-52,176.74,1560.77,,104000.0
Renewed,2022-12-22T00:00:00,2022-10-22T00:00:00,2023-10-21T00:00:00,Palm Jumeirah,Shoreline - Hamri,Residential,906,2 B/R,9,Park View,Community View,B2-156,325.5,1993.69,,150000.0
New,2022-12-19T00:00:00,2022-12-21T00:00:00,2023-12-20T00:00:00,Palm Jumeirah,Serenia Residences West (C),Residential,C210,2 B/R,2,Building View,Sea View,"B-285 , B-286",243.59,1711.46,,200000.0
Renewed,2022-12-19T00:00:00,2022-11-15T00:00:00,2023-11-14T00:00:00,Palm Jumeirah,Shoreline - Hamri,Residential,608,2 B/R,6,Park View,Community View,B2-93,146.6,1550,,140750.0
Renewed,2022-12-19T00:00:00,2022-12-25T00:00:00,2023-12-24T00:00:00,Palm Jumeirah,Shoreline - Khushkar,Residential,205,2 B/R,2,Park View,Community View,B1-14,146.6,1550,,108000.0
New,2022-12-14T00:00:00,2022-12-10T00:00:00,2023-12-09T00:00:00,Palm Jumeirah,Shoreline - Shahla,Residential,908,2 B/R,9,Park View,Community View,B2-147,146.6,1550,,187000.0
New,2022-12-12T00:00:00,2022-12-07T00:00:00,2023-12-06T00:00:00,Palm Jumeirah,Shoreline - Hallawi,Residential,505,2 B/R,5,Park View,Community View,B2-52,146.71,1550,,180000.0
New,2022-12-12T00:00:00,2022-12-11T00:00:00,2023-12-10T00:00:00,Palm Jumeirah,Shoreline - Haseer,Residential,601,2 B/R,6,Street View,Community View,EUB7B02C85,196.01,1582.29,,170000.0
Renewed,2022-12-12T00:00:00,2022-12-15T00:00:00,2023-12-14T00:00:00,Palm Jumeirah,Shoreline - Jash Hamad,Residential,106,2 B/R,1,Park View,Community View,B2-10,149.94,1550,,130000.0
Renewed,2022-12-08T00:00:00,2022-12-20T00:00:00,2023-12-19T00:00:00,Palm Jumeirah,Shoreline - Shahla,Residential,906,2 B/R,9,Park View,Community View,B2-150,331.74,2002.09,,176000.0
Renewed,2022-12-06T00:00:00,2022-12-01T00:00:00,2023-11-30T00:00:00,Palm Jumeirah,Shoreline - Sarrood,Residential,305,2 B/R,3,Park View,Community View,B2-32,146.6,1550,,102000.0
Renewed,2022-12-05T00:00:00,2022-12-01T00:00:00,2023-11-30T00:00:00,Palm Jumeirah,Shoreline - Al Khudrawi,Residential,401,2 B/R,4,Street View,Community View,2B2-50,199.24,1585.85,,107500.0
New,2022-12-05T00:00:00,2022-12-07T00:00:00,2023-12-06T00:00:00,Palm Jumeirah,Shoreline - Habool,Residential,908,2 B/R,9,Park View,Community View,B2-151,146.6,1550,,160000.0
Renewed,2022-11-30T00:00:00,2022-11-01T00:00:00,2023-04-30T00:00:00,Palm Jumeirah,Shoreline - Jash Falqa,Residential,101,2 B/R,1,Street View,Community View,2B2-6,218.29,1593.06,,117300.0
New,2022-11-23T00:00:00,2022-11-21T00:00:00,2023-11-20T00:00:00,Palm Jumeirah,Shoreline - Tamr,Residential,608,2 B/R,6,Park View,Community View,B2-92,146.6,1550,,200000.0
New,2022-11-22T00:00:00,2022-11-18T00:00:00,2023-11-17T00:00:00,Palm Jumeirah,Shoreline - Hatmi,Residential,912,2 B/R,9,Street View,Community View,1B2-155,196.12,1582.29,,126500.0
Renewed,2022-11-20T00:00:00,2022-11-21T00:00:00,2023-11-20T00:00:00,Palm Jumeirah,Shoreline - Hallawi,Residential,305,2 B/R,3,Park View,Community View,B2-6,146.71,1550,,130000.0
Renewed,2022-11-18T00:00:00,2022-04-01T00:00:00,2023-03-31T00:00:00,Palm Jumeirah,Shoreline - Basri,Residential,701,2 B/R,7,Street View,Community View,1B2-84,196.12,1582.72,,109250.0
New,2022-11-17T00:00:00,2022-11-17T00:00:00,2023-11-16T00:00:00,Palm Jumeirah,Shoreline - Hatmi,Residential,401,2 B/R,4,Street View,Community View,1B2-5,199.24,1585.85,,130000.0
New,2022-11-17T00:00:00,2022-11-20T00:00:00,2023-11-21T00:00:00,Palm Jumeirah,Shoreline - Hatmi,Residential,901,2 B/R,9,Street View,Community View,1B2-109,196.12,1582.29,,150000.0
Renewed,2022-11-16T00:00:00,2022-09-29T00:00:00,2023-09-28T00:00:00,Palm Jumeirah,Shoreline - Tamr,Residential,508,2 B/R,5,Park View,Community View,B2-77,146.6,1550.76,,99000.0
New,2022-11-16T00:00:00,2022-11-25T00:00:00,2023-11-24T00:00:00,Palm Jumeirah,Shoreline - Al Khudrawi,Residential,701,2 B/R,7,Street View,Community View,2B2-104,196.12,1582.72,,140000.0
Renewed,2022-11-13T00:00:00,2022-11-15T00:00:00,2023-11-14T00:00:00,Palm Jumeirah,Shoreline - Sarrood,Residential,905,2 B/R,9,Park View,Community View,B2-144,146.6,1550,,130000.0
Renewed,2022-11-13T00:00:00,2022-11-01T00:00:00,2023-10-31T00:00:00,Palm Jumeirah,Shoreline - Sarrood,Residential,106,2 B/R,1,Park View,Community View,B2-8,146.6,1550,,115500.0
New,2022-11-08T00:00:00,2022-11-10T00:00:00,2023-11-09T00:00:00,Palm Jumeirah,Shoreline - Jash Hamad,Residential,507,2 B/R,5,Park View,Community View,B2-73,329.16,1991.32,,233000.0
Renewed,2022-11-08T00:00:00,2022-10-31T00:00:00,2023-10-30T00:00:00,Palm Jumeirah,Shoreline - Khushkar,Residential,1106,2 B/R,11,Park View,Community View,B1-35,331.74,1999.93,,126500.0
New,2022-11-07T00:00:00,2022-11-01T00:00:00,2023-10-31T00:00:00,Palm Jumeirah,Shoreline - Anbara,Residential,806,2 B/R,8,Park View,Community View,B2-109,325.5,1993.69,,109250.0
Renewed,2022-11-07T00:00:00,2022-11-05T00:00:00,2023-11-04T00:00:00,Palm Jumeirah,Shoreline - Nabat,Residential,501,2 B/R,5,Street View,Community View,EUB8B02C96,196.01,1587.03,,109250.0
New,2022-11-02T00:00:00,2022-11-14T00:00:00,2023-11-13T00:00:00,Palm Jumeirah,Shoreline - Abu Keibal,Residential,110,2 B/R,1,Park View,Community View,B2-8,218.29,1593.06,,185000.0
Renewed,2022-11-02T00:00:00,2022-09-25T00:00:00,2023-02-24T00:00:00,Palm Jumeirah,Serenia Residences West (C),Residential,C709,2 B/R,7,Building View,Sea View,"B-333 , B-334",227.55,1833.2,,278464.8
Renewed,2022-11-01T00:00:00,2022-11-01T00:00:00,2023-10-31T00:00:00,Palm Jumeirah,Shoreline - Shahla,Residential,405,2 B/R,4,Park View,Community View,B2-64,146.6,1550,,98175.0
Renewed,2022-10-31T00:00:00,2022-09-15T00:00:00,2023-09-14T00:00:00,Palm Jumeirah,Shoreline - Sultana,Residential,301,2 B/R,3,Street View,Community View,1B2-9,199.24,1585.85,,121000.0
New,2022-10-31T00:00:00,2022-11-01T00:00:00,2023-10-31T00:00:00,Palm Jumeirah,Shoreline - Sarrood,Residential,707,2 B/R,7,Park View,Community View,B2-108,325.5,1991.32,,180000.0
Renewed,2022-10-31T00:00:00,2022-11-28T00:00:00,2023-11-27T00:00:00,Palm Jumeirah,Shoreline - Abu Keibal,Residential,705,2 B/R,7,Park View,Community View,B2-127,146.6,1550,,135000.0
Renewed,2022-10-31T00:00:00,2022-11-01T00:00:00,2023-10-31T00:00:00,Palm Jumeirah,Shoreline - Msalli,Residential,812,2 B/R,8,Street View,Community View,1B2-109,196.12,1582.29,,95550.0
Renewed,2022-10-27T00:00:00,2022-10-20T00:00:00,2023-10-19T00:00:00,Palm Jumeirah,Shoreline - Hamri,Residential,707,2 B/R,7,Park View,Community View,B2-109,325.5,1991.32,,130000.0
Renewed,2022-10-26T00:00:00,2022-10-20T00:00:00,2023-10-19T00:00:00,Palm Jumeirah,Shoreline - Dabas,Residential,312,2 B/R,3,Street View,Community View,2B2-55,199.24,1582.29,,111550.0
Renewed,2022-10-26T00:00:00,2022-10-29T00:00:00,2023-10-28T00:00:00,Palm Jumeirah,Shoreline - Habool,Residential,805,2 B/R,8,Park View,Community View,B2-121,146.71,1550,,126500.0
Renewed,2022-10-25T00:00:00,2022-10-25T00:00:00,2023-10-24T00:00:00,Palm Jumeirah,Shoreline - Hatmi,Residential,501,2 B/R,5,Street View,Community View,1B2-59,196.12,1582.29,,103500.0
Renewed,2022-10-25T00:00:00,2022-10-26T00:00:00,2023-10-25T00:00:00,Palm Jumeirah,Shoreline - Anbara,Residential,708,2 B/R,7,Park View,Community View,B2-121,146.71,1550,,126000.0
New,2022-10-24T00:00:00,2022-10-22T00:00:00,2023-10-21T00:00:00,Palm Jumeirah,Shoreline - Nabat,Residential,312,2 B/R,3,Street View,Community View,EUB8B02C87,199.02,1582.29,,180000.0
New,2022-10-24T00:00:00,2022-10-24T00:00:00,2023-04-24T00:00:00,Palm Jumeirah,Shoreline - Anbara,Residential,306,2 B/R,3,Park View,Community View,B2-77,329.7,1997.89,,129214.14
Renewed,2022-10-21T00:00:00,2022-10-20T00:00:00,2023-04-18T00:00:00,Palm Jumeirah,Royal Amwaj North,Residential,404,2 B/R,4,Building View,Garden View,B-20,273.19,1771.2,,180972.97
Renewed,2022-10-19T00:00:00,2022-07-01T00:00:00,2023-06-30T00:00:00,Palm Jumeirah,Serenia Residences West (C),Residential,C310,2 B/R,3,Building View,Sea View,"B-33 , B-34",243.59,1700.7,,170000.0
New,2022-10-19T00:00:00,2022-10-17T00:00:00,2023-10-16T00:00:00,Palm Jumeirah,Shoreline - Jash Hamad,Residential,805,2 B/R,8,Park View,Community View,B2-122,149.94,1550,,140000.0
Renewed,2022-10-18T00:00:00,2022-10-10T00:00:00,2023-10-09T00:00:00,Palm Jumeirah,Shoreline - Tamr,Residential,1008,2 B/R,10,Park View,Community View,B1-20,146.6,1550.76,,105000.0
New,2022-10-17T00:00:00,2022-10-21T00:00:00,2023-10-20T00:00:00,Palm Jumeirah,Shoreline - Sultana,Residential,412,2 B/R,4,Street View,Community View,1B2-55,176.74,1560.77,,160000.0
New,2022-10-17T00:00:00,2022-10-17T00:00:00,2023-10-16T00:00:00,Palm Jumeirah,Royal Amwaj South,Residential,702,2 B/R,7,Building View,Garden View,B-161,273.19,1823.73,,245000.0
New,2022-10-16T00:00:00,2022-10-16T00:00:00,2023-10-15T00:00:00,Palm Jumeirah,Shoreline - Basri,Residential,1001,2 B/R,10,Street View,Community View,1B2-8,196.12,1582.72,,120000.0
New,2022-10-16T00:00:00,2022-10-20T00:00:00,2023-10-19T00:00:00,Palm Jumeirah,Shoreline - Jash Falqa,Residential,312,2 B/R,3,Street View,Community View,2B2-55,199.24,1582.29,,135000.0
New,2022-10-15T00:00:00,2022-10-25T00:00:00,2023-10-24T00:00:00,Palm Jumeirah,Shoreline - Sultana,Residential,201,2 B/R,2,Street View,Community View,1B2-31,199.24,1585.85,,190000.0
Renewed,2022-10-14T00:00:00,2022-10-17T00:00:00,2023-03-30T00:00:00,Palm Jumeirah,Shoreline - Jash Hamad,Residential,908,2 B/R,9,Park View,Community View,B2-150,149.94,1593.06,,99108.28
New,2022-10-10T00:00:00,2022-10-15T00:00:00,2023-10-14T00:00:00,Palm Jumeirah,Shoreline - Tamr,Residential,1006,2 B/R,10,Park View,Community View,B1-21,325.5,1991.32,,165000.0
New,2022-10-10T00:00:00,2022-08-09T00:00:00,2023-08-08T00:00:00,Palm Jumeirah,Shoreline - Khushkar,Residential,905,2 B/R,9,Park View,Community View,B1-37,146.6,1550,,110000.0
New,2022-10-06T00:00:00,2022-10-06T00:00:00,2023-10-05T00:00:00,Palm Jumeirah,Royal Amwaj South,Residential,602,2 B/R,6,Building View,Garden View,B-419,273.19,1826.96,,245000.0
Renewed,2022-10-06T00:00:00,2022-10-01T00:00:00,2023-09-30T00:00:00,Palm Jumeirah,Shoreline - Anbara,Residential,908,2 B/R,9,Park View,Community View,B2-137,146.6,1550,,121000.0
Renewed,2022-10-05T00:00:00,2022-10-01T00:00:00,2023-09-30T00:00:00,Palm Jumeirah,Shoreline - Khushkar,Residential,106,2 B/R,1,Park View,Community View,B2-20,146.71,1550,,110000.0
Renewed,2022-10-04T00:00:00,2022-10-03T00:00:00,2023-10-02T00:00:00,Palm Jumeirah,Shoreline - Msalli,Residential,201,2 B/R,2,Street View,Community View,1B2-23,199.56,1582.29,,115500.0
Renewed,2022-10-03T00:00:00,2022-09-29T00:00:00,2023-09-28T00:00:00,Palm Jumeirah,Shoreline - Khushkar,Residential,708,2 B/R,7,Park View,Community View,B2-156,146.6,1550,,115000.0
Renewed,2022-10-03T00:00:00,2022-10-01T00:00:00,2023-09-30T00:00:00,Palm Jumeirah,Shoreline - Al Khudrawi,Residential,612,2 B/R,6,Street View,Community View,2B1-65,196.12,1582.72,,126500.0
New,2022-10-03T00:00:00,2022-10-05T00:00:00,2023-10-04T00:00:00,Palm Jumeirah,Shoreline - Hamri,Residential,705,2 B/R,7,Park View,Community View,B2-105,146.6,1550.76,,150000.0
New,2022-10-03T00:00:00,2022-10-05T00:00:00,2023-10-04T00:00:00,Palm Jumeirah,Shoreline - Al Khudrawi,Residential,601,2 B/R,6,Street View,Community View,2B2-116,196.12,1582.29,,150000.0
New,2022-09-30T00:00:00,2022-10-01T00:00:00,2023-09-30T00:00:00,Palm Jumeirah,Shoreline - Hallawi,Residential,1005,2 B/R,10,Park View,Community View,B1-22,146.71,1550,,150000.0
New,2022-09-29T00:00:00,2022-09-29T00:00:00,2023-09-28T00:00:00,Palm Jumeirah,Shoreline - Msalli,Residential,412,2 B/R,4,Street View,Community View,1B2-57,199.56,1582.29,,145000.0
New,2022-09-28T00:00:00,2022-10-08T00:00:00,2023-10-07T00:00:00,Palm Jumeirah,Shoreline - Tamr,Residential,207,2 B/R,2,Park View,Community View,B2-24,329.7,2002.09,,170000.0
Renewed,2022-09-27T00:00:00,2022-09-13T00:00:00,2023-03-12T00:00:00,Palm Jumeirah,Royal Amwaj North,Residential,402,2 B/R,4,Building View,Garden View,B-317,273.19,1823.19,,164000.0
Renewed,2022-09-27T00:00:00,2022-10-01T00:00:00,2023-09-30T00:00:00,Palm Jumeirah,Shoreline - Nabat,Residential,112,2 B/R,1,Street View,Community View,EUB8B02C83,199.02,1593.06,,119000.0
New,2022-09-26T00:00:00,2022-09-26T00:00:00,2027-09-25T00:00:00,Palm Jumeirah,Shoreline - Hamri,Residential,805,2 B/R,8,Park View,Community View,B2-122,146.6,1550,,160000.0
Renewed,2022-09-26T00:00:00,2022-10-20T00:00:00,2023-10-19T00:00:00,Palm Jumeirah,Shoreline - Dabas,Residential,612,2 B/R,6,Street View,Community View,2B2-98,196.12,1582.29,,102000.0
Renewed,2022-09-26T00:00:00,2022-01-13T00:00:00,2023-01-12T00:00:00,Palm Jumeirah,Shoreline - Anbara,Residential,808,2 B/R,8,Park View,Community View,B2-105,146.6,1550,,105000.0
New,2022-09-25T00:00:00,2022-10-01T00:00:00,2023-09-30T00:00:00,Palm Jumeirah,Shoreline - Anbara,Residential,707,2 B/R,7,Park View,Community View,B2-122,325.5,1991.32,,180000.0
New,2022-09-24T00:00:00,2022-09-26T00:00:00,2023-09-25T00:00:00,Palm Jumeirah,Shoreline - Haseer,Residential,101,2 B/R,1,Street View,Community View,EUB7B02C76,197.95,1587.03,,170000.0
New,2022-09-23T00:00:00,2022-09-24T00:00:00,2023-09-23T00:00:00,Palm Jumeirah,Shoreline - Sarrood,Residential,1008,2 B/R,LP,Park View,Community View,B1-12,146.6,1550,,145000.0
New,2022-09-21T00:00:00,2022-09-15T00:00:00,2023-09-14T00:00:00,Palm Jumeirah,Shoreline - Hamri,Residential,308,2 B/R,3,Park View,Community View,B2-155,146.6,1550,,127000.0
Renewed,2022-09-21T00:00:00,2022-01-24T00:00:00,2023-01-30T00:00:00,Palm Jumeirah,Shoreline - Tamr,Residential,905,2 B/R,9,Park View,Community View,B2-155,146.71,1550,,109250.0
Renewed,2022-09-20T00:00:00,2022-08-22T00:00:00,2023-08-21T00:00:00,Palm Jumeirah,Shoreline - Abu Keibal,Residential,408,2 B/R,4,Park View,Community View,B2-64,146.71,1550,,105600.0
Renewed,2022-09-20T00:00:00,2022-10-18T00:00:00,2023-10-17T00:00:00,Palm Jumeirah,Shoreline - Khushkar,Residential,1008,2 B/R,10,Park View,Community View,B1-23,146.6,1550.76,,102000.0
New,2022-09-20T00:00:00,2022-09-20T00:00:00,2023-09-19T00:00:00,Palm Jumeirah,Shoreline - Anbara,Residential,906,2 B/R,9,Park View,Community View,B2-141,325.5,1991.32,,200000.0
Renewed,2022-09-19T00:00:00,2022-09-15T00:00:00,2023-09-14T00:00:00,Palm Jumeirah,Shoreline - Hallawi,Residential,908,2 B/R,9,Park View,Community View,B2-143,146.6,1550,,105000.0
Renewed,2022-09-19T00:00:00,2022-09-20T00:00:00,2023-09-19T00:00:00,Palm Jumeirah,Shoreline - Shahla,Residential,1005,2 B/R,LP,Park View,Community View,B1-74,146.6,1550,,109250.0
Renewed,2022-09-19T00:00:00,2022-09-17T00:00:00,2023-09-16T00:00:00,Palm Jumeirah,Shoreline - Jash Hamad,Residential,407,2 B/R,4,Park View,Community View,B2-57,329.16,1991.32,,155000.0
New,2022-09-18T00:00:00,2022-09-18T00:00:00,2023-09-17T00:00:00,Palm Jumeirah,Shoreline - Hallawi,Residential,507,2 B/R,5,Park View,Community View,B2-45,346.06,2012.85,,126000.0
Renewed,2022-09-16T00:00:00,2022-09-15T00:00:00,2023-09-14T00:00:00,Palm Jumeirah,Shoreline - Sarrood,Residential,506,2 B/R,5,Park View,Community View,B2-75,346.06,2014.25,,109250.0
Renewed,2022-09-15T00:00:00,2022-09-15T00:00:00,2023-09-14T00:00:00,Palm Jumeirah,Shoreline - Shahla,Residential,608,2 B/R,6,Park View,Community View,B2-89,146.6,1550.76,,150000.0
Renewed,2022-09-14T00:00:00,2022-09-24T00:00:00,2023-09-23T00:00:00,Palm Jumeirah,Shoreline - Hatmi,Residential,801,2 B/R,8,Street View,Community View,1B2-124,196.12,1582.72,,108675.0
Renewed,2022-09-14T00:00:00,2022-08-01T00:00:00,2023-07-31T00:00:00,Palm Jumeirah,Royal Amwaj North,Residential,502,2 B/R,5,Building View,Garden View,B-550,273.19,1823.19,,150000.0
Renewed,2022-09-14T00:00:00,2022-09-21T00:00:00,2023-09-20T00:00:00,Palm Jumeirah,Shoreline - Abu Keibal,Residential,406,2 B/R,4,Park View,Community View,B2-146,350.36,2023.61,,138600.0
Renewed,2022-09-13T00:00:00,2022-09-14T00:00:00,2023-09-13T00:00:00,Palm Jumeirah,Shoreline - Hatmi,Residential,212,2 B/R,2,Street View,Community View,1B2-78,199.24,1582.29,,148000.0
Renewed,2022-09-12T00:00:00,2022-10-05T00:00:00,2023-10-04T00:00:00,Palm Jumeirah,Shoreline - Dabas,Residential,201,2 B/R,2,Street View,Community View,2B2-16,199.24,1585.85,,110400.0
Renewed,2022-09-09T00:00:00,2022-09-01T00:00:00,2023-05-10T00:00:00,Palm Jumeirah,Shoreline - Tamr,Residential,806,2 B/R,8,Park View,Community View,B2-126,325.5,1991.32,,131347.72
New,2022-09-08T00:00:00,2022-09-10T00:00:00,2023-09-09T00:00:00,Palm Jumeirah,Shoreline - Hamri,Residential,807,2 B/R,8,Park View,Community View,B1-32,325.5,1991.32,,160000.0
New,2022-09-08T00:00:00,2022-09-01T00:00:00,2023-08-31T00:00:00,Palm Jumeirah,Shoreline - Shahla,Residential,208,2 B/R,2,Park View,Community View,B2-15,146.6,1550,,140000.0
Renewed,2022-09-06T00:00:00,2022-10-01T00:00:00,2023-10-20T00:00:00,Palm Jumeirah,Shoreline - Sultana,Residential,712,2 B/R,7,Street View,Community View,1B2-121,176.74,1563.35,,113877.55
Renewed,2022-09-06T00:00:00,2022-09-07T00:00:00,2023-09-06T00:00:00,Palm Jumeirah,Shoreline - Anbara,Residential,408,2 B/R,4,Park View,Community View,B2-60,146.71,1550,,107000.0
Renewed,2022-09-05T00:00:00,2022-09-01T00:00:00,2023-08-31T00:00:00,Palm Jumeirah,Shoreline - Basri,Residential,501,2 B/R,5,Street View,Community View,1B2-52,196.12,1582.29,,125000.0
Renewed,2022-09-05T00:00:00,2022-08-01T00:00:00,2023-07-31T00:00:00,Palm Jumeirah,Shoreline - Habool,Residential,305,2 B/R,3,Park View,Community View,B1-24,146.71,1550,,110000.0
New,2022-09-02T00:00:00,2022-09-05T00:00:00,2023-09-04T00:00:00,Palm Jumeirah,Shoreline - Msalli,Residential,701,2 B/R,7,Street View,Community View,1B2-86,196.12,1582.29,,145000.0
Renewed,2022-09-02T00:00:00,2022-09-04T00:00:00,2023-09-03T00:00:00,Palm Jumeirah,Shoreline - Anbara,Residential,805,2 B/R,8,Park View,Community View,B1-79,146.71,1550,,127500.0
Renewed,2022-09-01T00:00:00,2022-08-29T00:00:00,2023-08-28T00:00:00,Palm Jumeirah,Shoreline - Hamri,Residential,605,2 B/R,6,Park View,Community View,B2-88,146.6,1550,,112000.0
New,2022-08-31T00:00:00,2022-08-30T00:00:00,2023-08-29T00:00:00,Palm Jumeirah,Shoreline - Hallawi,Residential,607,2 B/R,6,Park View,Community View,B2-90,325.5,1991.32,,140000.0
Renewed,2022-08-30T00:00:00,2022-09-01T00:00:00,2023-08-31T00:00:00,Palm Jumeirah,Shoreline - Abu Keibal,Residential,508,2 B/R,5,Park View,Community View,B2-108,146.71,1550,,102600.0
Renewed,2022-08-30T00:00:00,2022-06-27T00:00:00,2023-06-26T00:00:00,Palm Jumeirah,Shoreline - Tamr,Residential,305,2 B/R,3,Park View,Community View,B2-38,146.71,1550,,120000.0
New,2022-08-26T00:00:00,2022-09-01T00:00:00,2023-08-31T00:00:00,Palm Jumeirah,Shoreline - Abu Keibal,Residential,507,2 B/R,5,Park View,Community View,B1-32,331.74,2002.09,,180000.0
New,2022-08-25T00:00:00,2022-08-26T00:00:00,2023-08-25T00:00:00,Palm Jumeirah,Shoreline - Anbara,Residential,607,2 B/R,6,Park View,Community View,B1-23,325.5,1993.69,,155000.0
New,2022-08-25T00:00:00,2022-09-01T00:00:00,2023-08-31T00:00:00,Palm Jumeirah,Shoreline - Anbara,Residential,508,2 B/R,5,Park View,Community View,B2-42,146.71,1550,,245000.0
Renewed,2022-08-25T00:00:00,2022-08-26T00:00:00,2023-07-28T00:00:00,Palm Jumeirah,Royal Amwaj North,Residential,507,2 B/R,5,Building View,Garden View,B-267,144.67,1780.24,,164741.93
New,2022-08-24T00:00:00,2022-08-25T00:00:00,2023-08-24T00:00:00,Palm Jumeirah,Shoreline - Hallawi,Residential,307,2 B/R,3,Park View,Community View,B2-3,329.7,2002.09,,175000.0
New,2022-08-23T00:00:00,2022-08-22T00:00:00,2023-08-21T00:00:00,Palm Jumeirah,Shoreline - Hamri,Residential,208,2 B/R,2,Park View,Community View,B2-26,146.6,1550,,150000.0
New,2022-08-23T00:00:00,2022-08-23T00:00:00,2023-08-22T00:00:00,Palm Jumeirah,Shoreline - Basri,Residential,301,2 B/R,3,Street View,Community View,1B2-9,199.24,1582.29,,170000.0
Renewed,2022-08-22T00:00:00,2022-08-25T00:00:00,2023-08-24T00:00:00,Palm Jumeirah,Shoreline - Habool,Residential,407,2 B/R,4,Park View,Community View,B2-57,329.7,1991.32,,115500.0
Renewed,2022-08-18T00:00:00,2022-07-01T00:00:00,2022-09-30T00:00:00,Palm Jumeirah,Shoreline - Abu Keibal,Residential,606,2 B/R,6,Park View,Community View,B2-120,331.74,2002.09,,156000.0
New,2022-08-18T00:00:00,2022-08-06T00:00:00,2023-08-05T00:00:00,Palm Jumeirah,Shoreline - Dabas,Residential,301,2 B/R,3,Street View,Community View,2B2-32,199.24,1582.29,,122000.0
New,2022-08-15T00:00:00,2022-08-15T00:00:00,2023-08-14T00:00:00,Palm Jumeirah,Shoreline - Basri,Residential,1101,2 B/R,11,Street View,Community View,1B1-10,196.12,1582.29,,140000.0
New,2022-08-14T00:00:00,2022-09-01T00:00:00,2023-08-31T00:00:00,Palm Jumeirah,Serenia Residences West (C),Residential,C409,2 B/R,4,Building View,Sea View,"B-298 , B-299",227.55,1829.86,,195000.0
